,Video File,start,end,size
250,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1572860.0,1573250.0,971551.0
251,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,250670.0,251020.0,80775.0
252,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,461139.0,461339.0,372561.0
253,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,477410.0,477550.0,370351.0
254,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,109110.0,109300.0,198172.0
255,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,482759.0,482919.0,275476.0
256,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,492360.0,492670.0,319321.0
257,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,67900.0,68090.0,245143.0
258,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,846889.0,846979.0,349803.0
259,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,874550.0,874719.0,276918.0
260,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,878240.0,878510.0,82166.0
261,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,900740.0,900950.0,108003.0
262,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,1170550.0,1170570.0,955479.0
263,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,91190.0,91360.0,264668.0
264,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,116700.0,116780.0,158964.0
265,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,140929.0,141139.0,213562.0
266,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,207520.0,207610.0,551458.0
267,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,64809.0,64989.0,77123.0
268,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,908970.0,909200.0,89611.0
269,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,418200.0,418510.0,306361.0
270,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,494510.0,494800.0,445495.0
271,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,539359.0,539589.0,196272.0
272,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,180940.0,181230.0,266671.0
273,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,871870.0,872150.0,171235.0
274,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,927969.0,928249.0,63447.0
275,2016-01-05_0130_US_KCET_Nightly_Business_Report.mp4,202190.0,202440.0,280492.0
